tid,topicid,topicname,subfieldid,subfieldname,fieldid,fieldname,domainid,domainname
310,https://openalex.org/T10482,Mathematical and Theoretical Epidemiology and Ecology Models,https://openalex.org/subfields/2739,"Public Health, Environmental and Occupational Health",https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
253,https://openalex.org/T10739,Electromagnetic Scattering and Analysis,https://openalex.org/subfields/3107,"Atomic and Molecular Physics, and Optics",https://openalex.org/fields/31,Physics and Astronomy,https://openalex.org/domains/3,Physical Sciences
40,https://openalex.org/T11708,Photochromic and Fluorescence Chemistry,https://openalex.org/subfields/2505,Materials Chemistry,https://openalex.org/fields/25,Materials Science,https://openalex.org/domains/3,Physical Sciences
236,https://openalex.org/T10025,Black Holes and Theoretical Physics,https://openalex.org/subfields/3106,Nuclear and High Energy Physics,https://openalex.org/fields/31,Physics and Astronomy,https://openalex.org/domains/3,Physical Sciences
315,https://openalex.org/T11205,Numerical methods in inverse problems,https://openalex.org/subfields/2610,Mathematical Physics,https://openalex.org/fields/26,Mathematics,https://openalex.org/domains/3,Physical Sciences
333,https://openalex.org/T10062,MicroRNA in disease regulation,https://openalex.org/subfields/1306,Cancer Research,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
341,https://openalex.org/T11636,Artificial Intelligence in Healthcare and Education,https://openalex.org/subfields/2718,Health Informatics,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
349,https://openalex.org/T10064,Complex Network Analysis Techniques,https://openalex.org/subfields/3109,Statistical and Nonlinear Physics,https://openalex.org/fields/31,Physics and Astronomy,https://openalex.org/domains/3,Physical Sciences
400,https://openalex.org/T10806,Energetic Materials and Combustion,https://openalex.org/subfields/2211,Mechanics of Materials,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
359,https://openalex.org/T12793,Caveolin-1 and cellular processes,https://openalex.org/subfields/1307,Cell Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
328,https://openalex.org/T10505,Pluripotent Stem Cells Research,https://openalex.org/subfields/1312,Molecular Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
385,https://openalex.org/T12540,Cyclone Separators and Fluid Dynamics,https://openalex.org/subfields/2206,Computational Mechanics,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
382,https://openalex.org/T10123,DNA Repair Mechanisms,https://openalex.org/subfields/1312,Molecular Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
378,https://openalex.org/T10066,Gut microbiota and health,https://openalex.org/subfields/1312,Molecular Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
376,https://openalex.org/T11294,Infant Nutrition and Health,https://openalex.org/subfields/2916,Nutrition and Dietetics,https://openalex.org/fields/29,Nursing,https://openalex.org/domains/4,Health Sciences
354,https://openalex.org/T10668,Endometrial and Cervical Cancer Treatments,https://openalex.org/subfields/2729,Obstetrics and Gynecology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
340,https://openalex.org/T12874,Digital Imaging for Blood Diseases,https://openalex.org/subfields/1707,Computer Vision and Pattern Recognition,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences
394,https://openalex.org/T12285,Surface Chemistry and Catalysis,https://openalex.org/subfields/2204,Biomedical Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
331,https://openalex.org/T12190,Innovations in Concrete and Construction Materials,https://openalex.org/subfields/2215,Building and Construction,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
393,https://openalex.org/T10188,Advanced machining processes and optimization,https://openalex.org/subfields/2210,Mechanical Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
366,https://openalex.org/T11264,Coffee research and impacts,https://openalex.org/subfields/2736,Pharmacology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
372,https://openalex.org/T10324,Microbial bioremediation and biosurfactants,https://openalex.org/subfields/2310,Pollution,https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences
320,https://openalex.org/T10670,Aluminum Alloy Microstructure Properties,https://openalex.org/subfields/2202,Aerospace Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
352,https://openalex.org/T11071,Treatment of Major Depression,https://openalex.org/subfields/2736,Pharmacology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
361,https://openalex.org/T13871,Melamine detection and toxicity,https://openalex.org/subfields/1106,Food Science,https://openalex.org/fields/11,Agricultural and Biological Sciences,https://openalex.org/domains/1,Life Sciences
312,https://openalex.org/T11159,Manufacturing Process and Optimization,https://openalex.org/subfields/2209,Industrial and Manufacturing Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
321,https://openalex.org/T11201,Metallurgy and Material Forming,https://openalex.org/subfields/2211,Mechanics of Materials,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
324,https://openalex.org/T10736,Hydrogen embrittlement and corrosion behaviors in metals,https://openalex.org/subfields/2506,Metals and Alloys,https://openalex.org/fields/25,Materials Science,https://openalex.org/domains/3,Physical Sciences
369,https://openalex.org/T12334,Lung Cancer Research Studies,https://openalex.org/subfields/2730,Oncology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
691,https://openalex.org/T12976,Magnetic and Electromagnetic Effects,https://openalex.org/subfields/1314,Physiology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
368,https://openalex.org/T12846,Ginkgo biloba and Cashew Applications,https://openalex.org/subfields/2707,Complementary and alternative medicine,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
319,https://openalex.org/T11087,Solidification and crystal growth phenomena,https://openalex.org/subfields/2505,Materials Chemistry,https://openalex.org/fields/25,Materials Science,https://openalex.org/domains/3,Physical Sciences
338,https://openalex.org/T10686,Effects and risks of endocrine disrupting chemicals,https://openalex.org/subfields/2307,"Health, Toxicology and Mutagenesis",https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences
339,https://openalex.org/T10433,Carcinogens and Genotoxicity Assessment,https://openalex.org/subfields/1306,Cancer Research,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
453,https://openalex.org/T10386,Microstructure and Mechanical Properties of Steels,https://openalex.org/subfields/2210,Mechanical Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
442,https://openalex.org/T10364,Reproductive Biology and Fertility,https://openalex.org/subfields/2739,"Public Health, Environmental and Occupational Health",https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
460,https://openalex.org/T11828,Corneal Surgery and Treatments,https://openalex.org/subfields/2741,"Radiology, Nuclear Medicine and Imaging",https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
434,https://openalex.org/T10456,Multi-Agent Systems and Negotiation,https://openalex.org/subfields/1702,Artificial Intelligence,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences
406,https://openalex.org/T11242,Nuclear Materials and Properties,https://openalex.org/subfields/2505,Materials Chemistry,https://openalex.org/fields/25,Materials Science,https://openalex.org/domains/3,Physical Sciences
413,https://openalex.org/T10002,Advanced Chemical Physics Studies,https://openalex.org/subfields/3107,"Atomic and Molecular Physics, and Optics",https://openalex.org/fields/31,Physics and Astronomy,https://openalex.org/domains/3,Physical Sciences
424,https://openalex.org/T12226,Neuroblastoma Research and Treatments,https://openalex.org/subfields/2728,Neurology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
472,https://openalex.org/T10521,RNA and protein synthesis mechanisms,https://openalex.org/subfields/1312,Molecular Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
403,https://openalex.org/T12576,vaccines and immunoinformatics approaches,https://openalex.org/subfields/1312,Molecular Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
427,https://openalex.org/T10168,COVID-19 and Mental Health,https://openalex.org/subfields/3203,Clinical Psychology,https://openalex.org/fields/32,Psychology,https://openalex.org/domains/2,Social Sciences
481,https://openalex.org/T13099,"Health, Medicine and Society",https://openalex.org/subfields/3600,General Health Professions,https://openalex.org/fields/36,Health Professions,https://openalex.org/domains/4,Health Sciences
414,https://openalex.org/T11177,Spectroscopy and Quantum Chemical Studies,https://openalex.org/subfields/3107,"Atomic and Molecular Physics, and Optics",https://openalex.org/fields/31,Physics and Astronomy,https://openalex.org/domains/3,Physical Sciences
445,https://openalex.org/T13121,Radio Wave Propagation Studies,https://openalex.org/subfields/2202,Aerospace Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
456,https://openalex.org/T10031,T-cell and B-cell Immunology,https://openalex.org/subfields/2403,Immunology,https://openalex.org/fields/24,Immunology and Microbiology,https://openalex.org/domains/1,Life Sciences
345,https://openalex.org/T11775,COVID-19 diagnosis using AI,https://openalex.org/subfields/2741,"Radiology, Nuclear Medicine and Imaging",https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
431,https://openalex.org/T13049,Surface Roughness and Optical Measurements,https://openalex.org/subfields/2206,Computational Mechanics,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
420,https://openalex.org/T10990,Infection Control and Ventilation,https://openalex.org/subfields/2740,Pulmonary and Respiratory Medicine,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
440,https://openalex.org/T11659,Advanced Image Fusion Techniques,https://openalex.org/subfields/2214,Media Technology,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
447,https://openalex.org/T11220,Water Systems and Optimization,https://openalex.org/subfields/2205,Civil and Structural Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
469,https://openalex.org/T10492,Microtubule and mitosis dynamics,https://openalex.org/subfields/1307,Cell Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
418,https://openalex.org/T12060,Child Development and Digital Technology,https://openalex.org/subfields/3304,Education,https://openalex.org/fields/33,Social Sciences,https://openalex.org/domains/2,Social Sciences
466,https://openalex.org/T10716,Soil and Unsaturated Flow,https://openalex.org/subfields/2205,Civil and Structural Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
450,https://openalex.org/T13840,Chemical Safety and Risk Management,https://openalex.org/subfields/1504,Chemical Health and Safety,https://openalex.org/fields/15,Chemical Engineering,https://openalex.org/domains/3,Physical Sciences
459,https://openalex.org/T10487,Plant and animal studies,https://openalex.org/subfields/1105,"Ecology, Evolution, Behavior and Systematics",https://openalex.org/fields/11,Agricultural and Biological Sciences,https://openalex.org/domains/1,Life Sciences
475,https://openalex.org/T11217,Cardiac Arrhythmias and Treatments,https://openalex.org/subfields/2705,Cardiology and Cardiovascular Medicine,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
463,https://openalex.org/T10182,Child and Adolescent Psychosocial and Emotional Development,https://openalex.org/subfields/3203,Clinical Psychology,https://openalex.org/fields/32,Psychology,https://openalex.org/domains/2,Social Sciences
408,https://openalex.org/T10042,Neural and Behavioral Psychology Studies,https://openalex.org/subfields/2805,Cognitive Neuroscience,https://openalex.org/fields/28,Neuroscience,https://openalex.org/domains/1,Life Sciences
209,https://openalex.org/T11407,Innovative Microfluidic and Catalytic Techniques Innovation,https://openalex.org/subfields/2204,Biomedical Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
538,https://openalex.org/T10518,Gallbladder and Bile Duct Disorders,https://openalex.org/subfields/2740,Pulmonary and Respiratory Medicine,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
498,https://openalex.org/T10717,Aluminum Alloys Composites Properties,https://openalex.org/subfields/2210,Mechanical Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
501,https://openalex.org/T10707,Cellular and Composite Structures,https://openalex.org/subfields/2210,Mechanical Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
478,https://openalex.org/T10687,Innovative concrete reinforcement materials,https://openalex.org/subfields/2205,Civil and Structural Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
556,https://openalex.org/T12860,Family and Patient Care in Intensive Care Units,https://openalex.org/subfields/3614,Radiological and Ultrasound Technology,https://openalex.org/fields/36,Health Professions,https://openalex.org/domains/4,Health Sciences
550,https://openalex.org/T11481,Sulfur Compounds in Biology,https://openalex.org/subfields/1303,Biochemistry,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
520,https://openalex.org/T11318,Phytoestrogen effects and research,https://openalex.org/subfields/2734,Pathology and Forensic Medicine,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
546,https://openalex.org/T10020,Quantum Information and Cryptography,https://openalex.org/subfields/1702,Artificial Intelligence,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences
528,https://openalex.org/T10077,Neuroscience and Neuropharmacology Research,https://openalex.org/subfields/2804,Cellular and Molecular Neuroscience,https://openalex.org/fields/28,Neuroscience,https://openalex.org/domains/1,Life Sciences
503,https://openalex.org/T11079,Creativity in Education and Neuroscience,https://openalex.org/subfields/3205,Experimental and Cognitive Psychology,https://openalex.org/fields/32,Psychology,https://openalex.org/domains/2,Social Sciences
435,https://openalex.org/T10663,Advanced Battery Technologies Research,https://openalex.org/subfields/2203,Automotive Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
539,https://openalex.org/T12460,Pediatric Hepatobiliary Diseases and Treatments,https://openalex.org/subfields/2746,Surgery,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
487,https://openalex.org/T11171,Diabetes and associated disorders,https://openalex.org/subfields/1311,Genetics,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
490,https://openalex.org/T12578,Diagnosis and treatment of tuberculosis,https://openalex.org/subfields/2746,Surgery,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
483,https://openalex.org/T10924,Cardiovascular Health and Disease Prevention,https://openalex.org/subfields/2705,Cardiology and Cardiovascular Medicine,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
521,https://openalex.org/T11190,3D Printing in Biomedical Research,https://openalex.org/subfields/2204,Biomedical Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
524,https://openalex.org/T11212,Cultural Heritage Materials Analysis,https://openalex.org/subfields/1204,Archeology,https://openalex.org/fields/12,Arts and Humanities,https://openalex.org/domains/2,Social Sciences
467,https://openalex.org/T11412,Genetic and Kidney Cyst Diseases,https://openalex.org/subfields/1311,Genetics,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
509,https://openalex.org/T10603,Smart Grid Energy Management,https://openalex.org/subfields/2208,Electrical and Electronic Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
511,https://openalex.org/T11185,Integrated Energy Systems Optimization,https://openalex.org/subfields/2208,Electrical and Electronic Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
536,https://openalex.org/T10753,Microplastics and Plastic Pollution,https://openalex.org/subfields/2310,Pollution,https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences
492,https://openalex.org/T11907,Copper-based nanomaterials and applications,https://openalex.org/subfields/2505,Materials Chemistry,https://openalex.org/fields/25,Materials Science,https://openalex.org/domains/3,Physical Sciences
493,https://openalex.org/T10732,Laser Material Processing Techniques,https://openalex.org/subfields/2206,Computational Mechanics,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
506,https://openalex.org/T10088,Thermochemical Biomass Conversion Processes,https://openalex.org/subfields/2204,Biomedical Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
553,https://openalex.org/T11609,Geophysical Methods and Applications,https://openalex.org/subfields/2212,Ocean Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
533,https://openalex.org/T12702,Brain Tumor Detection and Classification,https://openalex.org/subfields/2808,Neurology,https://openalex.org/fields/28,Neuroscience,https://openalex.org/domains/1,Life Sciences
527,https://openalex.org/T11128,Transition Metal Oxide Nanomaterials,https://openalex.org/subfields/2507,Polymers and Plastics,https://openalex.org/fields/25,Materials Science,https://openalex.org/domains/3,Physical Sciences
517,https://openalex.org/T10358,Advanced Radiotherapy Techniques,https://openalex.org/subfields/3108,Radiation,https://openalex.org/fields/31,Physics and Astronomy,https://openalex.org/domains/3,Physical Sciences
570,https://openalex.org/T10080,Energy Efficient Wireless Sensor Networks,https://openalex.org/subfields/1705,Computer Networks and Communications,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences
620,https://openalex.org/T11509,Hip and Femur Fractures,https://openalex.org/subfields/2746,Surgery,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
629,https://openalex.org/T11879,Protist diversity and phylogeny,https://openalex.org/subfields/1312,Molecular Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
577,https://openalex.org/T11018,Lower Extremity Biomechanics and Pathologies,https://openalex.org/subfields/2204,Biomedical Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
602,https://openalex.org/T13555,"Healthcare cost, quality, practices",https://openalex.org/subfields/3600,General Health Professions,https://openalex.org/fields/36,Health Professions,https://openalex.org/domains/4,Health Sciences
609,https://openalex.org/T13481,Neurological diseases and metabolism,https://openalex.org/subfields/2808,Neurology,https://openalex.org/fields/28,Neuroscience,https://openalex.org/domains/1,Life Sciences
568,https://openalex.org/T10040,Adaptive Control of Nonlinear Systems,https://openalex.org/subfields/2207,Control and Systems Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
581,https://openalex.org/T12122,Physical Unclonable Functions (PUFs) and Hardware Security,https://openalex.org/subfields/1708,Hardware and Architecture,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences
559,https://openalex.org/T12464,Neurological Complications and Syndromes,https://openalex.org/subfields/2738,Psychiatry and Mental health,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
589,https://openalex.org/T10261,Genetic Associations and Epidemiology,https://openalex.org/subfields/1311,Genetics,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
617,https://openalex.org/T11987,COVID-19 Impact on Reproduction,https://openalex.org/subfields/2729,Obstetrics and Gynecology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
635,https://openalex.org/T13326,Biochemical and Structural Characterization,https://openalex.org/subfields/1312,Molecular Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
365,https://openalex.org/T10122,Toxic Organic Pollutants Impact,https://openalex.org/subfields/2307,"Health, Toxicology and Mutagenesis",https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences
626,https://openalex.org/T10266,Plant Water Relations and Carbon Dynamics,https://openalex.org/subfields/2306,Global and Planetary Change,https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences
583,https://openalex.org/T12829,Advanced Breast Cancer Therapies,https://openalex.org/subfields/2740,Pulmonary and Respiratory Medicine,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
587,https://openalex.org/T11585,Exercise and Physiological Responses,https://openalex.org/subfields/2742,Rehabilitation,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
605,https://openalex.org/T10769,BRCA gene mutations in cancer,https://openalex.org/subfields/1311,Genetics,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
486,https://openalex.org/T10928,Probabilistic and Robust Engineering Design,https://openalex.org/subfields/1804,"Statistics, Probability and Uncertainty",https://openalex.org/fields/18,Decision Sciences,https://openalex.org/domains/2,Social Sciences
593,https://openalex.org/T11870,Structural Analysis and Optimization,https://openalex.org/subfields/2205,Civil and Structural Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
634,https://openalex.org/T12101,Advanced Bandit Algorithms Research,https://openalex.org/subfields/1803,Management Science and Operations Research,https://openalex.org/fields/18,Decision Sciences,https://openalex.org/domains/2,Social Sciences
561,https://openalex.org/T12120,Air Quality Monitoring and Forecasting,https://openalex.org/subfields/2305,Environmental Engineering,https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences
697,https://openalex.org/T10110,earthquake and tectonic studies,https://openalex.org/subfields/1908,Geophysics,https://openalex.org/fields/19,Earth and Planetary Sciences,https://openalex.org/domains/3,Physical Sciences
608,https://openalex.org/T11610,Food Security and Health in Diverse Populations,https://openalex.org/subfields/3600,General Health Professions,https://openalex.org/fields/36,Health Professions,https://openalex.org/domains/4,Health Sciences
564,https://openalex.org/T10112,HIV Research and Treatment,https://openalex.org/subfields/2406,Virology,https://openalex.org/fields/24,Immunology and Microbiology,https://openalex.org/domains/1,Life Sciences
565,https://openalex.org/T10526,HIV/AIDS drug development and treatment,https://openalex.org/subfields/2725,Infectious Diseases,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
591,https://openalex.org/T12781,Global Health Care Issues,https://openalex.org/subfields/3600,General Health Professions,https://openalex.org/fields/36,Health Professions,https://openalex.org/domains/4,Health Sciences
595,https://openalex.org/T11485,Gastrointestinal Tumor Research and Treatment,https://openalex.org/subfields/2715,Gastroenterology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
24,https://openalex.org/T10657,Topological Materials and Phenomena,https://openalex.org/subfields/3107,"Atomic and Molecular Physics, and Optics",https://openalex.org/fields/31,Physics and Astronomy,https://openalex.org/domains/3,Physical Sciences
599,https://openalex.org/T12816,Global Public Health Policies and Epidemiology,https://openalex.org/subfields/1407,Organizational Behavior and Human Resource Management,https://openalex.org/fields/14,"Business, Management and Accounting",https://openalex.org/domains/2,Social Sciences
342,https://openalex.org/T10676,"Genetics, Aging, and Longevity in Model Organisms",https://openalex.org/subfields/1302,Aging,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
718,https://openalex.org/T10934,Heat shock proteins research,https://openalex.org/subfields/1312,Molecular Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
700,https://openalex.org/T10555,Fire effects on ecosystems,https://openalex.org/subfields/2306,Global and Planetary Change,https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences
16,https://openalex.org/T12200,Heusler alloys: electronic and magnetic properties,https://openalex.org/subfields/2504,"Electronic, Optical and Magnetic Materials",https://openalex.org/fields/25,Materials Science,https://openalex.org/domains/3,Physical Sciences
646,https://openalex.org/T10480,Ionic liquids properties and applications,https://openalex.org/subfields/1503,Catalysis,https://openalex.org/fields/15,Chemical Engineering,https://openalex.org/domains/3,Physical Sciences
258,https://openalex.org/T11575,Nonlinear Photonic Systems,https://openalex.org/subfields/3109,Statistical and Nonlinear Physics,https://openalex.org/fields/31,Physics and Astronomy,https://openalex.org/domains/3,Physical Sciences
348,https://openalex.org/T10347,Atmospheric aerosols and clouds,https://openalex.org/subfields/2306,Global and Planetary Change,https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences
650,https://openalex.org/T11286,Polyoxometalates: Synthesis and Applications,https://openalex.org/subfields/2505,Materials Chemistry,https://openalex.org/fields/25,Materials Science,https://openalex.org/domains/3,Physical Sciences
716,https://openalex.org/T11313,Immune cells in cancer,https://openalex.org/subfields/2403,Immunology,https://openalex.org/fields/24,Immunology and Microbiology,https://openalex.org/domains/1,Life Sciences
573,https://openalex.org/T11061,Ocean Waves and Remote Sensing,https://openalex.org/subfields/1910,Oceanography,https://openalex.org/fields/19,Earth and Planetary Sciences,https://openalex.org/domains/3,Physical Sciences
638,https://openalex.org/T10647,Coastal and Marine Dynamics,https://openalex.org/subfields/1904,Earth-Surface Processes,https://openalex.org/fields/19,Earth and Planetary Sciences,https://openalex.org/domains/3,Physical Sciences
21,https://openalex.org/T10247,Perovskite Materials and Applications,https://openalex.org/subfields/2208,Electrical and Electronic Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
694,https://openalex.org/T10159,Ionosphere and magnetosphere dynamics,https://openalex.org/subfields/3103,Astronomy and Astrophysics,https://openalex.org/fields/31,Physics and Astronomy,https://openalex.org/domains/3,Physical Sciences
415,https://openalex.org/T11965,"Quantum, superfluid, helium dynamics",https://openalex.org/subfields/3107,"Atomic and Molecular Physics, and Optics",https://openalex.org/fields/31,Physics and Astronomy,https://openalex.org/domains/3,Physical Sciences
705,https://openalex.org/T11698,Underwater Acoustics Research,https://openalex.org/subfields/1910,Oceanography,https://openalex.org/fields/19,Earth and Planetary Sciences,https://openalex.org/domains/3,Physical Sciences
644,https://openalex.org/T11098,Seed Germination and Physiology,https://openalex.org/subfields/1110,Plant Science,https://openalex.org/fields/11,Agricultural and Biological Sciences,https://openalex.org/domains/1,Life Sciences
652,https://openalex.org/T12112,Ammonia Synthesis and Nitrogen Reduction,https://openalex.org/subfields/1503,Catalysis,https://openalex.org/fields/15,Chemical Engineering,https://openalex.org/domains/3,Physical Sciences
727,https://openalex.org/T12626,"Cancer, Stress, Anesthesia, and Immune Response",https://openalex.org/subfields/2738,Psychiatry and Mental health,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
548,https://openalex.org/T10255,Oceanographic and Atmospheric Processes,https://openalex.org/subfields/1910,Oceanography,https://openalex.org/fields/19,Earth and Planetary Sciences,https://openalex.org/domains/3,Physical Sciences
719,https://openalex.org/T12061,Axon Guidance and Neuronal Signaling,https://openalex.org/subfields/2804,Cellular and Molecular Neuroscience,https://openalex.org/fields/28,Neuroscience,https://openalex.org/domains/1,Life Sciences
623,https://openalex.org/T10779,Coastal wetland ecosystem dynamics,https://openalex.org/subfields/2303,Ecology,https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences
702,https://openalex.org/T12832,Biocrusts and Microbial Ecology,https://openalex.org/subfields/1105,"Ecology, Evolution, Behavior and Systematics",https://openalex.org/fields/11,Agricultural and Biological Sciences,https://openalex.org/domains/1,Life Sciences
721,https://openalex.org/T11501,TGF-β signaling in diseases,https://openalex.org/subfields/1312,Molecular Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
734,https://openalex.org/T12420,Silicone and Siloxane Chemistry,https://openalex.org/subfields/2505,Materials Chemistry,https://openalex.org/fields/25,Materials Science,https://openalex.org/domains/3,Physical Sciences
